79
31
7.0;3.0;4.0;6.0;3.0;1.0;10.0;8.0;8.0;8.0;10.0;8.0;4.0;7.0;14.0;17.0;5.0;9.0;5.0;7.0;10.0;7.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
2.0;8.0;8.0;8.0;6.0;8.0;10.0;6.0;9.0;5.0;10.0;15.0;9.0;6.0;16.0;13.0;8.0;11.0;8.0;14.0;16.0;3.0;6.0;5.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
2.0;8.0;8.0;8.0;6.0;8.0;10.0;6.0;9.0;5.0;10.0;15.0;9.0;6.0;16.0;13.0;8.0;11.0;8.0;14.0;16.0;3.0;6.0;5.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
2.0;8.0;8.0;8.0;6.0;8.0;10.0;6.0;9.0;5.0;10.0;15.0;9.0;6.0;16.0;13.0;8.0;11.0;8.0;14.0;16.0;3.0;6.0;5.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
2.0;8.0;8.0;8.0;6.0;8.0;10.0;6.0;9.0;5.0;10.0;15.0;9.0;6.0;16.0;13.0;8.0;11.0;8.0;14.0;16.0;3.0;6.0;5.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
2.0;8.0;8.0;8.0;6.0;8.0;10.0;6.0;9.0;5.0;10.0;15.0;9.0;6.0;16.0;13.0;8.0;11.0;8.0;14.0;16.0;3.0;6.0;5.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
2.0;8.0;8.0;8.0;6.0;8.0;10.0;6.0;9.0;5.0;10.0;15.0;9.0;6.0;16.0;13.0;8.0;11.0;8.0;14.0;16.0;3.0;6.0;5.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
2.0;8.0;8.0;8.0;6.0;8.0;10.0;6.0;9.0;5.0;10.0;15.0;9.0;6.0;16.0;13.0;8.0;11.0;8.0;14.0;16.0;3.0;6.0;5.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
2.0;8.0;8.0;8.0;6.0;8.0;10.0;6.0;9.0;5.0;10.0;15.0;9.0;6.0;16.0;13.0;8.0;11.0;8.0;14.0;16.0;3.0;6.0;5.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
2.0;8.0;8.0;8.0;6.0;8.0;10.0;6.0;9.0;5.0;10.0;15.0;9.0;6.0;16.0;13.0;8.0;11.0;8.0;14.0;16.0;3.0;6.0;5.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
2.0;8.0;8.0;8.0;6.0;8.0;10.0;6.0;9.0;5.0;10.0;15.0;9.0;6.0;16.0;13.0;8.0;11.0;8.0;14.0;16.0;3.0;6.0;5.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
2.0;8.0;8.0;8.0;6.0;8.0;10.0;6.0;9.0;5.0;10.0;15.0;9.0;6.0;16.0;13.0;8.0;11.0;8.0;14.0;16.0;3.0;6.0;5.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
2.0;8.0;8.0;8.0;6.0;8.0;10.0;6.0;9.0;5.0;10.0;15.0;9.0;6.0;16.0;13.0;8.0;11.0;8.0;14.0;16.0;3.0;6.0;5.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
2.0;8.0;8.0;8.0;6.0;8.0;10.0;6.0;9.0;5.0;10.0;15.0;9.0;6.0;16.0;13.0;8.0;11.0;8.0;14.0;16.0;3.0;6.0;5.0;9.0;9.0;9.0;9.0;9.0;9.0;9.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
3.0;5.0;5.0;5.0;3.0;4.0;8.0;6.0;5.0;5.0;6.0;11.0;6.0;6.0;12.0;12.0;4.0;7.0;4.0;10.0;12.0;4.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
14.0;13.0;13.0;15.0;13.0;12.0;20.0;18.0;12.0;17.0;11.0;18.0;14.0;17.0;0.0;23.0;9.0;14.0;15.0;18.0;19.0;15.0;12.0;12.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;
